job_id,title,company,Industry,location,posting_date
8721,Senior Lead Data Engineer,Jobs for Humanity,Data Base Administrator,"Fredericksburg, VA",2024-01-14
8722,Medical Technologist (MT) / Medical Laboratory Technician (MLT) - La Porte,Community Health Systems,Chemist,"La Porte, IN",2024-01-14
8723,Senior Data Engineer (Python),ClickJobs.io,Data Base Administrator,"Harrisonburg, VA",2024-01-14
8724,Lead Data Scientist,Two Six Technologies,Biochemist,"Fort Meade, MD",2024-01-15
8725,"Manager, Data Engineering",Jobs for Humanity,Chief Engineer,"York, PA",2024-01-15
8726,Senior Software Development Manager - Machine Learning (Hybrid),Energy Jobline,Rate Supervisor,"Irvine, CA",2024-01-13
8727,"Data Scientist II, DSP Insurance",Amazon,Geophysicist,"Bellevue, WA",2024-01-16
8728,"Senior Manager, Machine Learning Engineering",ESPN,Supervisor Pipelines,"Seattle, WA",2024-01-17
8729,Data Quality Manager,Braun Intertec Corporation,Manager Quality Control,"Bloomington, MN",2024-01-16
8730,Contractor - Epic Clarity Data Analyst - Revenue Cycle,Deloitte,Data Entry Clerk,"Michigan, United States",2024-01-14
8731,Payments Data Manager,eBay Deutschland,Processor,"Commerce, CA",2024-01-16
8732,Manager of Data Center Operations (Day Shift) - Los Angeles,CoreSite,Leader Tier,"Los Angeles, CA",2024-01-16
8733,Configuration and Data Manager Journeyman,"Sumaria Systems, LLC",Manager Records Analysis,"Fairborn, OH",2024-01-13
8734,Lab - Medical Laboratory Scientist/ MLS,Cross Country Allied,Medical-Laboratory Technician,"North Conway, NH",2024-01-14
8735,Financial Data Analyst- Sales Call Center,Enhance Health,Accountant Cost,"Sunrise, FL",2024-01-14
8736,Senior Data Engineer(Hybrid) with Security Clearance,ClearanceJobs,Applications Engineer Manufacturing,"Washington, DC",2024-01-15
8737,Research and Data Associate (Justice Grants Programs),Arc Aspicio,Research Associate,"Washington, DC",2024-01-16
8738,Senior Data Cabling Engineer,KMH Group,Safety Engineer,"Aylesford, England, United Kingdom",2024-01-14
8739,"IT Operator (Data Center Technician – Winchester, VA)","ALTA IT Services, LLC",Routing Clerk,"Winchester, VA",2024-01-14
8740,Senior Mission Systems Avionics Communications/Datalinks Enginee with Security Clearance,ClearanceJobs,Maintenance Data Analyst,"Lexington Park, MD",2024-01-14
8741,W2 role-Senior Data Engineer: 24-00007,"Akraya, Inc.",Computer Operator,"Bristol, CT",2024-01-13
8742,Data Modeler,AllSTEM Connections,Standards Engineer,"Columbus, OH",2024-01-14
8743,Lead Data Scientist,Redhorse Corporation,Mathematician,"Arlington, VA",2024-01-16
8744,Transfer Database Assistant (Temporary),Concordia University Chicago,Registrar College Or University,"Chicago, IL",2024-01-14
8745,Cloud Data Architect - Remote Opportunity,KinderCare Learning Companies,Interior Designer,"Portland, OR",2024-01-14
8746,Postdoctoral Researcher in AI/ML,Lawrence Livermore National Laboratory,Pathologist,"Livermore, CA",2024-01-14
8747,SAP S/4HANA Data Design Lead – Network and Supply Chain,AstraZeneca,Fuller,"Wilmington, DE",2024-01-16
8748,Senior Data Architect,Syrinx Consulting,Architect,"Boston, MA",2024-01-14
8749,Project Safety Manager - Data Center Construction (Traveling),The Weitz Company,Safety Engineer,"Chicago, IL",2024-01-14
8750,"Volunteer: Risk Prevention Data Scientist Virtual Volunteer Wildfire Prevention Derivatives, CrowdDoing,",CrowdDoing,Biologist,"El Dorado Hills, CA",2024-01-12
8751,Data Steward - Research Analysis Spec Sr,State of Minnesota,Data Communications Analyst,"Brainerd, MN",2024-01-14
8752,"Database Manager (SQL, VBA) with Security Clearance",ClearanceJobs,Manager Regulated Program,"Luckey, OH",2024-01-16
8753,Systems Data Modeler 2 & Systems Data Modeler 1,South Florida Water Management District,Agricultural-Research Engineer,"West Palm Beach, FL",2024-01-14
8754,Sr Systems Administrator (Data Management) with Security Clearance,ClearanceJobs,Data Base Administrator,"Tampa, FL",2024-01-14
8755,"Director, Ontology and Data Modeling",Jobs for Humanity,Manager Records Analysis,"Scranton, PA",2024-01-14
8756,Lead Machine Learning Engineer,Jobs for Humanity,Agricultural-Research Engineer,"Washington, DC",2024-01-14
8757,Orion Flight Software Functional Manager for Data - Space Systems,Oceaneering,Engine-Testing Supervisor,"Houston, TX",2024-01-16
8758,Global Health Financial Data Analyst,Jobs for Humanity,Mortgage Clerk,"Washington, DC",2024-01-14
8759,"Senior Software Engineer, Data Platform",Highnote,Processor,"San Francisco, CA",2024-01-16
8760,Traveling MEP Manager - MSG - Data Centers,Turner Construction Company,Passenger Representative,"Atlanta, GA",2024-01-16
8761,Data Security Analyst II,Sierra Space,Operations-Research Analyst,"Broomfield, CO",2024-01-16
8762,Sr Principal Data Scientist,Northrop Grumman,Biologist,"Palmdale, CA",2024-01-14
8763,Machine Learning Engineer-Model Training Infrastructure,ByteDance,Actor,"San Jose, CA",2024-01-15
8764,Data Science Trainer Technical Trainer,Red King Resourcing,Technical Training Coordinator,"London, England, United Kingdom",2024-01-14
8765,Sr.  AML Consultant,CyberSearch,Registered Representative,"Orlando, FL",2024-01-16
8766,Data and Analytics Sr. Manager,Procter & Gamble,Manager Benefits,"Fayetteville, AR",2024-01-14
8767,Avaya Voice/Data Engineer 2,"Sunrise Systems, Inc.",Data Communications Analyst,"Trenton, NJ",2024-01-14
8768,Voice/Data Engineer 4 Voice/Data Engineer 4,"Sunrise Systems, Inc.",Data Communications Analyst,"Trenton, NJ",2024-01-14
8769,Volunteer: NHQ:HSO - Database & Client Support Team Member,VolunteerMatch,Home-Service Director,"Washington, DC",2024-01-16
8770,Data Analyst,Jobs for Humanity,Research Assistant I,"Arlington, VA",2024-01-16
8771,Senior Machine Learning Engineer,AeroVironment,Agricultural-Research Engineer,"Centreville, VA",2024-01-14
8772,Technical Project Manager - Mfg Data Quality (English version),Averna,Producer,"Montreal, Quebec, Canada",2024-01-14
8773,Data Architect,Equifax,Architect,"Toronto, Ontario, Canada",2024-01-14
8774,"Medical Laboratory Scientist (MLS) or Medical Laboratory Technician (MLT), Nights 7PM-730AM",Licking Memorial Health Systems,Assembler,"Newark, OH",2024-01-14
8775,Configuration Data Management Specialist,Kratos Defense and Security Solutions,Manager Records Analysis,"Roseville, CA",2024-01-13
8776,Payments Data Manager,eBay Deutschland,Retirement Officer,"Tippecanoe County, IN",2024-01-14
8777,Lead Data Scientist,Equifax,Biochemist,"Toronto, Ontario, Canada",2024-01-15
8778,Team Lead Database Engineering,Dice,Tier,United States,2024-01-14
8779,"Research Associate, WFIRM, Organs on a Chip/Machine Learning/Artificial Intelligence",Wake Forest University School of Medicine,Training Representative,"Winston-Salem, NC",2024-01-14
8780,Project Manager/Software Engineer - Data Science - Machine Learning,NuvoLogic Consulting,Aeronautical-Design Engineer,"Washington, DC",2024-01-14
8781,"Superintendent - Data Center Construction - Nashville, TN",Michael Page,Superintendent Local,"Nashville, TN",2024-01-14
8782,Data Engineering - AIOPS,LTIMindtree,Value Engineer,"Charlotte, NC",2024-01-14
8783,Principal Computational Biologist - AI/ML,Harnham,Conservation Technician,"San Francisco, CA",2024-01-15
8784,Senior Data Scientist,"Modern Technology Solutions, Inc. (MTSI)",Agricultural-Research Engineer,"Beavercreek, OH",2024-01-14
8785,Sr. Data Analyst,"Tech-Marine Business, Inc. (TMB)",Data Communications Analyst,"District of Columbia, United States",2024-01-14
8786,Medical Lab Scientist (MLS)/Medical Laboratory Technician (MLT),Alomere Health,Fitter I,"Alexandria, MN",2024-01-14
8787,"Sr. MLOps Engineer - Day One Onsite - Dallas, TX",Dice,Deck Engineer,"Dallas, TX",2024-01-15
8788,Manager – Enterprise Data Integration,GEHA Health,Supervisor Education,"Missouri, United States",2024-01-14
8789,Senior Data Engineer,Tommy John,Data Base Administrator,"New York, NY",2024-01-14
8790,Senior MLOps Engineer,Recruiting from Scratch,Airport Engineer,"Minneapolis, MN",2024-01-15
8791,"Senior Manager, Data & Location Intelligence GTM","SADA, An Insight company",Supervisor Trust Accounts,"Austin, TX",2024-01-17
8792,Master Data Management Manager,TEK NINJAS,Supervisor Mapping,"San Francisco, CA",2024-01-17
8793,Teamleiter Produktion DACH (w/m/d/x),HelloFresh,Double,"St Georges, DE",2024-01-15
8794,IT PROFESSIONAL 3 - Database Administration,State of Nevada Division of Human Resource Management,Tier,"Carson City, NV",2024-01-14
8795,Data Analytics Audit Project Manager,U.S. Bank,Manager Stage,"Pittsburgh, PA",2024-01-14
8796,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Programmer Engineering And Scientific,"Torrance, CA",2024-01-16
8797,"Senior Documentation Engineer, Data Center Systems",NVIDIA,Computer Operator,"Hillsboro, OR",2024-01-14
8798,Senior MLOps Engineer,Recruiting from Scratch,Deck Engineer,"Milpitas, CA",2024-01-15
8799,"Sr. SDE - ML + Big Data, Measurement, Ad Tech, and Data Science (MADS)",Amazon,Chief Computer Programmer,"Toronto, Ontario, Canada",2024-01-15
8800,Navy Maintenance Data Systems Analyst with Security Clearance,ClearanceJobs,Data Entry Clerk,"Norfolk, VA",2024-01-14
8801,"Sr. Data Scientist, Loss Prevention Tech",Amazon,Detective,"Seattle, WA",2024-01-15
8802,Data Center Facilities Manager,OVHcloud,Supervisor Filtration,"Warrenton, VA",2024-01-16
8803,Sr. Data Architect with Data Modeling/Governance,Sligo Software Solutions Inc.,Manager Forms Analysis,"Albany, NY",2024-01-16
8804,Senior Data Scientist,ManTech,Mathematician,"Sterling, VA",2024-01-16
8805,Data & Evaluation Manager,Commonwealth of Massachusetts,Health Officer Field,"Boston, MA",2024-01-16
8806,Senior Python Developer for Data Engineering,Luxoft,Ceramic Engineer,"New York, NY",2024-01-15
8807,Data Management Specialist,PCI Pharma Services,Manager Forms Analysis,"Philadelphia, PA",2024-01-16
8808,Data Architect,A-Line Staffing Solutions,Architect,"San Ramon, CA",2024-01-12
8809,"DIVE Technical Project Manager - Data, Integration, Visualization, Evaluation Team",Wake Forest University School of Medicine,Producer,"Winston-Salem, NC",2024-01-14
8810,Regional Data Forensics Investigator,Avon and Somerset Police,Technical Support Specialist,"Bristol, England, United Kingdom",2024-01-14
8811,"Senior Manager, Machine Learning Engineering",Jobs for Humanity,Supervisor Pipelines,"Philadelphia, PA",2024-01-17
8812,Heat Networks Data Manager,Department for Energy Security and Net Zero,Manager Employment,"Aberdeen, Scotland, United Kingdom",2024-01-14
8813,Datacenter Cabling Operations Supervisor,Vision Technologies,Pattern-Shop Supervisor,"North Carolina, United States",2024-01-16
8814,SQL Database Administrator,RightTalents LLC,Data Base Administrator,"New York, NY",2024-01-14
8815,Senior ETL Datawarehouse Specialist,Synechron,Tier,"New York, United States",2024-01-14
8816,Data Architecture Consultant,Inspire11,Architect,"Minneapolis, MN",2024-01-14
8817,"Data Center Security Installation Project Manager - Charleston, SC","M.C. Dean, Inc.",Producer,"Charleston, SC",2024-01-14
8818,"Manager, Data Loss Prevention (DLP) Engineer (Symantec)",Jobs for Humanity,Architect,"Concord, NH",2024-01-14
8819,"Senior Data Engineer, Public Company",Recruiting from Scratch,Data Base Administrator,"Waterloo, Ontario, Canada",2024-01-14
8820,Lead Data Scientist,COBURG BANKS LIMITED,Tumor Registrar,"Sible Hedingham, England, United Kingdom",2024-01-14
8821,"Staff Machine Learning Engineer, Series A",Recruiting from Scratch,Programmer Engineering And Scientific,"Pacifica, CA",2024-01-16
8822,Data Center Technician,Motion Recruitment,Installer,"El Mirage, AZ",2024-01-14
8823,Datacenter Technician,Insight Global,Installer,"Phoenix, AZ",2024-01-14
8824,"Data Center Operations Engineer (Senior Consultant MIS- Lvl A), Mid-Range Computing",NYC Health + Hospitals,Maintenance Data Analyst,"Manhattan, NY",2024-01-14
8825,Business Systems Analyst - AI/ML,Dice,User Support Analyst,"South San Francisco, CA",2024-01-17
8826,DATA ENGINEERING ARCHITECT-locals,Steneral Consulting,Ordnance Engineer,"Houston, TX",2024-01-16
8827,Volunteer: Help us share our success-Data Entry,Farm Discovery at Live Earth,Data Entry Clerk,"Watsonville, CA",2024-01-14
8828,Assistant Professor of Data Science,University of Oregon,Extension Clerk,"Eugene, OR",2024-01-16
8829,Data Integrations Consultant,Modern Campus,Consultant Education,"Toronto, Ontario, Canada",2024-01-14
8830,Manager of Data Center Operations and Facilities,GavinHeath,Customer-Facilities Supervisor,"Boston, MA",2024-01-15
8831,Medical Technologist/ MLT - PRN,Mercy,Medical-Service Technician,"Watonga, OK",2024-01-14
8832,"Director, Ontology and Data Modeling",Jobs for Humanity,Director Translation,"New York, NY",2024-01-15
8833,Senior Data Architect,LTI - Larsen & Toubro Infotech,Architect,"Torrance, CA",2024-01-12
8834,"Lead Data Engineer (Fintech team) (Bangkok based, relocation provided)",Agoda,Engine-Testing Supervisor,"Philadelphia, PA",2024-01-16
8835,"Senior Cloud Data Engineer - GBP70,000",Nigel Frank International,Tool Grinder I,"Birmingham, England, United Kingdom",2024-01-17
8836,Volunteer: Data and Salesforce Volunteer,American Red Cross Greater Pennsylvania Region,Manager Forms Analysis,"Gettysburg, PA",2024-01-16
8837,Big Data QA Engineer,Grid Dynamics,Electronics-Test Engineer,"Dallas, TX",2024-01-14
8838,"Senior Product Designer, Data Quality",Nuna Inc.,Art Director,"San Francisco, CA",2024-01-14
8839,Lead Databricks engineer,Coforge,Documentation Engineer,"Atlanta, GA",2024-01-14
8840,Data Center Technician (Lab experience),TEKGENCE INC,Solutions Operator,"Santa Clara County, CA",2024-01-14
8841,MLS - Medical Laboratory Scientist or MLT - Medical Laboratory Technician - Canby Medical Center - PT,Sanford Health,Balance Assembler,"Canby, MN",2024-01-14
8842,MLT - Medical Laboratory Technologist,Actalent,Laboratory Clerk,"Tulsa, OK",2024-01-14
8843,Configuration / Data / Records Manager with Security Clearance,ClearanceJobs,Chief Engineer Research,"Huntsville, AL",2024-01-15
8844,"Data Engineer II, Infra-Finance Business intelligence & Transformations",Amazon,Systems Analyst,"Seattle, WA",2024-01-14
8845,Medical Technologist/MLT - Full Time *Sign On*,Mercy,Biologist,"Troy, MO",2024-01-14
8846,Senior MLOps Engineer,Recruiting from Scratch,Agricultural-Research Engineer,"West Lafayette, IN",2024-01-14
8847,Senior Preconstruction Estimator - Data Center Construction,Turner & Townsend,Turner,"Fort Wayne, IN",2024-01-17
8848,Senior Preconstruction Estimator - Data Center Construction,Turner & Townsend,Change Person,"Bloomington, IL",2024-01-14
8849,Data Analyst Part Time,Voxmediallc,Data Entry Clerk,"Peterborough, Ontario, Canada",2024-01-14
8850,"Sr. Engineering Manager, Databases - Max Digital",ACV Auctions,Manager Forms Analysis,"New York, NY",2024-01-16
8851,"Client Data & Document Control, Operations Assistant",Arbuthnot Latham,Set-Key Driver,"London, England, United Kingdom",2024-01-14
8852,Sr. Data Analyst & Visualization Engineer,Criterion Systems,Maintenance Data Analyst,"District of Columbia, United States",2024-01-14
8853,Information Technology Specialist (APPSW/DATAMGT-DIRECT HIRE AUTHORITY_,Air Force Materiel Command,Management Analyst,"Heath, OH",2024-01-14
8854,"Senior Analyst, Safety Data and Systems",MV Transportation,Data Communications Technician,"Dallas, TX",2024-01-15
8855,DATA ENGINEERING ARCHITECT-locals,Steneral Consulting,Value Engineer,"Houston, TX",2024-01-14
8856,QC Chemist Data Reviewer,Actalent,Reviewer,"Chestnut Ridge, NY",2024-01-16
8857,Marketing Data Analyst,Jobot,Tumor Registrar,"Prairie View, IL",2024-01-14
8858,"Machine Learning QA Manager, Strategic Analytics Services",Arch Capital Group Ltd.,Quality Assurance Supervisor,"Leeds, England, United Kingdom",2024-01-16
8859,Senior Manager | Master Data Management | Relocation Offered,GlobalSource IT,Retirement Officer,"Delaware, United States",2024-01-14
8860,Azure Data Platform Engineer,J&M Group,Agricultural-Research Engineer,"London, Ontario, Canada",2024-01-14
8861,Senior Data Analyst,TEK NINJAS,Political Scientist,"Texas, United States",2024-01-16
8862,"Manager, Data Engineering (Python, AWS, Airflow, Snowflake) (Hybrid)",Jobs for Humanity,Tier,"Atlantic City, NJ",2024-01-14
8863,IT Manager - Datacenter,Enterprise Mobility,Solutions Operator,"St Louis, MO",2024-01-14
8864,Data Management Controller 2/3 (End item data package) - Space C with Security Clearance,ClearanceJobs,Acrobat,"San Diego, CA",2024-01-15
8865,"Senior Manager, UK Financial Crimes Compliance, Deputy Head of Financial Crime Prevention (MLRO), UK",Ripple,Supervisor Bonding,"London, England, United Kingdom",2024-01-16
8866,Senior Civil Project Manager - Data Centers,Langan Engineering & Environmental Services,Hydraulic Engineer,"Arlington, VA",2024-01-14
